,Nome via,period,year,order,label,month,tot_day
1424,VIA AZZURRA,4,2023,20234,,2023-12,4140.0027479092
1425,VIA BASSA DEI SASSI,1,2023,20231,2023,2023-03,3476.2269841269845
1426,VIA BASSA DEI SASSI,2,2023,20232,,2023-06,3613.1461747620815
1427,VIA BASSA DEI SASSI,3,2023,20233,,2023-09,3185.5759856630825
1428,VIA BASSA DEI SASSI,4,2023,20234,,2023-12,3618.1053763440864
1429,VIA BATTINDARNO,1,2023,20231,2023,2023-03,5833.465202252944
1430,VIA BATTINDARNO,2,2023,20232,,2023-06,5876.821480657521
1431,VIA BATTINDARNO,3,2023,20233,,2023-09,4792.157347670251
1432,VIA BATTINDARNO,4,2023,20234,,2023-12,5723.426451612903
1433,VIA BELLARIA,1,2023,20231,2023,2023-03,2264.723454758247
1434,VIA BELLARIA,2,2023,20232,,2023-06,2061.860795946113
1435,VIA BELLARIA,3,2023,20233,,2023-09,2354.7799795186893
1436,VIA BELLARIA,4,2023,20234,,2023-12,1859.0699948796725
1437,VIA BENEDETTO MARCELLO,1,2023,20231,2023,2023-03,5289.685535074245
1438,VIA BENEDETTO MARCELLO,2,2023,20232,,2023-06,5714.435653812879
1439,VIA BENEDETTO MARCELLO,3,2023,20233,,2023-09,4876.545788530466
1440,VIA BENEDETTO MARCELLO,4,2023,20234,,2023-12,5774.947222222222
1441,VIA BORGONUOVO,1,2023,20231,2023,2023-03,1740.4033794162826
1442,VIA BORGONUOVO,2,2023,20232,,2023-06,1557.7446792732665
1443,VIA BORGONUOVO,3,2023,20233,,2023-09,1183.0512544802866
1444,VIA BORGONUOVO,4,2023,20234,,2023-12,1577.5397849462368
1445,VIA CADRIANO,1,2023,20231,2023,2023-03,1786.4159455538486
1446,VIA CADRIANO,2,2023,20232,,2023-06,1827.3402566637826
1447,VIA CADRIANO,3,2023,20233,,2023-09,1585.4416367980884
1448,VIA CADRIANO,4,2023,20234,,2023-12,1880.259557945042
1449,VIA CADUTI DI AMOLA,1,2023,20231,2023,2023-03,1847.8120583717357
1450,VIA CADUTI DI AMOLA,2,2023,20232,,2023-06,1798.7968483500188
1451,VIA CADUTI DI AMOLA,3,2023,20233,,2023-09,1619.2992831541221
1452,VIA CADUTI DI AMOLA,4,2023,20234,,2023-12,1812.801433691756
1453,VIA CADUTI DI CASTELDEBOLE,1,2023,20231,2023,2023-03,1192.7226062467998
1454,VIA CADUTI DI CASTELDEBOLE,2,2023,20232,,2023-06,1148.023322209863
1455,VIA CADUTI DI CASTELDEBOLE,3,2023,20233,,2023-09,939.4885304659498
1456,VIA CADUTI DI CASTELDEBOLE,4,2023,20234,,2023-12,1189.9189964157706
1457,VIA CALABRIA,1,2023,20231,2023,2023-03,1949.7857654889913
1458,VIA CALABRIA,2,2023,20232,,2023-06,1807.0471017179582
1459,VIA CALABRIA,3,2023,20233,,2023-09,1537.931541218638
1460,VIA CALABRIA,4,2023,20234,,2023-12,1977.7017921146953
1461,VIA CALAMOSCO,1,2023,20231,2023,2023-03,1262.5775089605734
1462,VIA CALAMOSCO,2,2023,20232,,2023-06,1464.7695031516498
1463,VIA CALAMOSCO,3,2023,20233,,2023-09,1252.2060931899641
1464,VIA CALAMOSCO,4,2023,20234,,2023-12,1382.1096774193547
1465,VIA CAMILLO CASARINI,1,2023,20231,2023,2023-03,1016.3588069636456
1466,VIA CAMILLO CASARINI,2,2023,20232,,2023-06,784.7617476208134
1467,VIA CAMILLO CASARINI,3,2023,20233,,2023-09,612.8609318996415
1468,VIA CAMILLO CASARINI,4,2023,20234,,2023-12,920.55770609319
1469,VIA CAMILLO RANZANI,1,2023,20231,2023,2023-03,8770.420148489504
1470,VIA CAMILLO RANZANI,2,2023,20232,,2023-06,8849.274082313683
1471,VIA CAMILLO RANZANI,3,2023,20233,,2023-09,7532.667741935485
1472,VIA CAMILLO RANZANI,4,2023,20234,,2023-12,8828.79211469534
1473,VIA CAPO DI LUCCA,1,2023,20231,2023,2023-03,591.2088837685611
1474,VIA CAPO DI LUCCA,2,2023,20232,,2023-06,195.3103448275862
1475,VIA CAPO DI LUCCA,3,2023,20233,,2023-09,578.1777777777778
1476,VIA CAPO DI LUCCA,4,2023,20234,,2023-12,145.36559139784947
1477,VIA CARDINALE G. DE ALBORNOZ,1,2023,20231,2023,2023-03,3858.9275473630314
1478,VIA CARDINALE G. DE ALBORNOZ,2,2023,20232,,2023-06,4178.814472871091
1479,VIA CARDINALE G. DE ALBORNOZ,3,2023,20233,,2023-09,3474.4157706093188
1480,VIA CARDINALE G. DE ALBORNOZ,4,2023,20234,,2023-12,3662.8121863799283
1481,VIA CARLO ALBERTO PIZZARDI,1,2023,20231,2023,2023-03,816.7452764976957
1482,VIA CARLO ALBERTO PIZZARDI,2,2023,20232,,2023-06,784.2144543319738
1483,VIA CARLO ALBERTO PIZZARDI,3,2023,20233,,2023-09,612.5301075268817
1484,VIA CARLO ALBERTO PIZZARDI,4,2023,20234,,2023-12,798.3724014336917
1485,VIA CARLO SIGONIO,1,2023,20231,2023,2023-03,3080.0388206178527
1486,VIA CARLO SIGONIO,2,2023,20232,,2023-06,3067.4532443455696
1487,VIA CARLO SIGONIO,3,2023,20233,,2023-09,2409.634169653524
1488,VIA CARLO SIGONIO,4,2023,20234,,2023-12,3073.8437275985666
1489,VIA CASTELDEBOLE,1,2023,20231,2023,2023-03,2816.689196108551
1490,VIA CASTELDEBOLE,2,2023,20232,,2023-06,2993.210035842294
1491,VIA CASTELDEBOLE,3,2023,20233,,2023-09,3180.356989247312
1492,VIA CASTELDEBOLE,4,2023,20234,,2023-12,3042.2347670250897
1493,VIA CASTIGLIONE,1,2023,20231,2023,2023-03,4531.012103174603
1494,VIA CASTIGLIONE,2,2023,20232,,2023-06,4487.461497342726
1495,VIA CASTIGLIONE,3,2023,20233,,2023-09,3849.8525985663086
1496,VIA CASTIGLIONE,4,2023,20234,,2023-12,3865.752329749104
1497,VIA CESARE BATTISTI,1,2023,20231,2023,2023-03,1450.3492319508448
1498,VIA CESARE BATTISTI,2,2023,20232,,2023-06,1624.8057471264367
1499,VIA CESARE BATTISTI,3,2023,20233,,2023-09,1116.7129032258065
1500,VIA CESARE BATTISTI,4,2023,20234,,2023-12,1448.4720430107527
1501,VIA CESARE BOLDRINI,1,2023,20231,2023,2023-03,2118.1037762416795
1502,VIA CESARE BOLDRINI,2,2023,20232,,2023-06,2178.8725806451616
1503,VIA CESARE BOLDRINI,3,2023,20233,,2023-09,1816.8919354838708
1504,VIA CESARE BOLDRINI,4,2023,20234,,2023-12,2266.9460573476704
1505,VIA CESARE GNUDI,1,2023,20231,2023,2023-03,3594.3030721966206
1506,VIA CESARE GNUDI,2,2023,20232,,2023-06,3727.9274626127794
1507,VIA CESARE GNUDI,3,2023,20233,,2023-09,2616.5344086021505
1508,VIA CESARE GNUDI,4,2023,20234,,2023-12,2756.214336917563
1509,VIA CESARE PAVESE,1,2023,20231,2023,2023-03,805.9058371735791
1510,VIA CESARE PAVESE,2,2023,20232,,2023-06,1048.6277963168952
1511,VIA CESARE PAVESE,3,2023,20233,,2023-09,1016.726164874552
1512,VIA CESARE PAVESE,4,2023,20234,,2023-12,786.0555555555555
1513,VIA CIMABUE,1,2023,20231,2023,2023-03,769.0479518689195
1514,VIA CIMABUE,2,2023,20232,,2023-06,763.2432085032752
1515,VIA CIMABUE,3,2023,20233,,2023-09,595.8781362007168
1516,VIA CIMABUE,4,2023,20234,,2023-12,700.2469534050178
1517,VIA CLETO TOMBA,1,2023,20231,2023,2023-03,805.8138248847927
1518,VIA CLETO TOMBA,2,2023,20232,,2023-06,812.0089234952416
1519,VIA CLETO TOMBA,3,2023,20233,,2023-09,413.43369175627237
1520,VIA CLETO TOMBA,4,2023,20234,,2023-12,73.71182795698924
1521,VIA COLOMBAROLA,1,2023,20231,2023,2023-03,1565.23407578085
1522,VIA COLOMBAROLA,2,2023,20232,,2023-06,1540.6064516129034
1523,VIA COLOMBAROLA,3,2023,20233,,2023-09,1268.9584229390682
1524,VIA COLOMBAROLA,4,2023,20234,,2023-12,1531.3491039426524
1525,VIA CRACOVIA,1,2023,20231,2023,2023-03,1421.1146953405016
1526,VIA CRACOVIA,2,2023,20232,,2023-06,1464.500432579409
1527,VIA CRACOVIA,3,2023,20233,,2023-09,1180.0379928315413
1528,VIA CRACOVIA,4,2023,20234,,2023-12,1319.0433691756273
1529,VIA CRISTOFORO COLOMBO,1,2023,20231,2023,2023-03,10157.031771633385
1530,VIA CRISTOFORO COLOMBO,2,2023,20232,,2023-06,10335.989179335063
1531,VIA CRISTOFORO COLOMBO,3,2023,20233,,2023-09,9241.61505376344
1532,VIA CRISTOFORO COLOMBO,4,2023,20234,,2023-12,9612.48853046595
1533,VIA CROCE DI CAMALDOLI,1,2023,20231,2023,2023-03,975.4292882744495
1534,VIA CROCE DI CAMALDOLI,2,2023,20232,,2023-06,1057.9499073044124
1535,VIA CROCE DI CAMALDOLI,3,2023,20233,,2023-09,661.7663082437276
1536,VIA CROCE DI CAMALDOLI,4,2023,20234,,2023-12,851.7724014336918
1537,VIA D'AZEGLIO,1,2023,20231,2023,2023-03,2418.109869431644
1538,VIA D'AZEGLIO,2,2023,20232,,2023-06,2547.72023235694
1539,VIA D'AZEGLIO,3,2023,20233,,2023-09,1377.6216845878134
1540,VIA D'AZEGLIO,4,2023,20234,,2023-12,2008.5170250896056
1541,VIA DANTE,1,2023,20231,2023,2023-03,639.9444444444445
1542,VIA DANTE,2,2023,20232,,2023-06,3170.124755901619
1543,VIA DANTE,3,2023,20233,,2023-09,2429.6424731182797
1544,VIA DANTE,4,2023,20234,,2023-12,3255.3295698924726
1545,VIA DE' CARRACCI,1,2023,20231,2023,2023-03,5872.636712749616
1546,VIA DE' CARRACCI,2,2023,20232,,2023-06,6030.990613909635
1547,VIA DE' CARRACCI,3,2023,20233,,2023-09,5253.259907834102
1548,VIA DE' CARRACCI,4,2023,20234,,2023-12,6157.601587301587
1549,VIA DEGLI ORTI,1,2023,20231,2023,2023-03,9667.944327408382
1550,VIA DEGLI ORTI,2,2023,20232,,2023-06,9832.864992849196
1551,VIA DEGLI ORTI,3,2023,20233,,2023-09,8782.844444444445
1552,VIA DEGLI ORTI,4,2023,20234,,2023-12,9390.454121863799
1553,VIA DEGLI ORTOLANI,1,2023,20231,2023,2023-03,11679.821268561189
1554,VIA DEGLI ORTOLANI,2,2023,20232,,2023-06,12108.19120627858
1555,VIA DEGLI ORTOLANI,3,2023,20233,,2023-09,8575.362813620071
1556,VIA DEGLI ORTOLANI,4,2023,20234,,2023-12,10747.99041218638
1557,VIA DEGLI STRADELLI GUELFI,1,2023,20231,2023,2023-03,2448.7403993855605
1558,VIA DEGLI STRADELLI GUELFI,2,2023,20232,,2023-06,2507.029168211593
1559,VIA DEGLI STRADELLI GUELFI,3,2023,20233,,2023-09,72.36559139784946
1560,VIA DEGLI STRADELLI GUELFI,4,2023,20234,,2023-12,425.3655913978494
1561,VIA DEI LAMPONI,1,2023,20231,2023,2023-03,1301.7831669226832
1562,VIA DEI LAMPONI,2,2023,20232,,2023-06,1696.1982449635398
1563,VIA DEI LAMPONI,3,2023,20233,,2023-09,1300.7383512544802
1564,VIA DEI LAMPONI,4,2023,20234,,2023-12,1674.2197132616486
1565,VIA DEI MILLE,1,2023,20231,2023,2023-03,4881.221543778802
1566,VIA DEI MILLE,2,2023,20232,,2023-06,4691.452990977629
1567,VIA DEI MILLE,3,2023,20233,,2023-09,4078.5822580645163
1568,VIA DEI MILLE,4,2023,20234,,2023-12,5014.767921146954
1569,VIA DEL BORGO DI S.PIETRO,1,2023,20231,2023,2023-03,1315.8319764464925
1570,VIA DEL BORGO DI S.PIETRO,2,2023,20232,,2023-06,1281.4132492893339
1571,VIA DEL BORGO DI S.PIETRO,3,2023,20233,,2023-09,592.4609318996417
1572,VIA DEL BORGO DI S.PIETRO,4,2023,20234,,2023-12,651.1732974910394
1573,VIA DEL DAZIO,1,2023,20231,2023,2023-03,3901.831131592422
1574,VIA DEL DAZIO,2,2023,20232,,2023-06,3309.637197709389
1575,VIA DEL DAZIO,3,2023,20233,,2023-09,3203.7909199522105
1576,VIA DEL DAZIO,4,2023,20234,,2023-12,3227.1217443249698
1577,VIA DEL FONDITORE,1,2023,20231,2023,2023-03,2067.434126984127
1578,VIA DEL FONDITORE,2,2023,20232,,2023-06,2719.055901619083
1579,VIA DEL FONDITORE,3,2023,20233,,2023-09,2188.8971326164874
1580,VIA DEL FONDITORE,4,2023,20234,,2023-12,2488.72688172043
1581,VIA DEL GOMITO,1,2023,20231,2023,2023-03,4404.567306707629
1582,VIA DEL GOMITO,2,2023,20232,,2023-06,4616.319231244593
1583,VIA DEL GOMITO,3,2023,20233,,2023-09,4168.26182795699
1584,VIA DEL GOMITO,4,2023,20234,,2023-12,4655.895519713262
1585,VIA DEL LAVORO,1,2023,20231,2023,2023-03,5001.9208994709
1586,VIA DEL LAVORO,2,2023,20232,,2023-06,5045.650541754213
1587,VIA DEL LAVORO,3,2023,20233,,2023-09,4842.422341696535
1588,VIA DEL LAVORO,4,2023,20234,,2023-12,4097.753882915174
1589,VIA DEL PALLONE,1,2023,20231,2023,2023-03,1687.714260112647
1590,VIA DEL PALLONE,2,2023,20232,,2023-06,3644.8206402175256
1591,VIA DEL PALLONE,3,2023,20233,,2023-09,3389.8688172043016
1592,VIA DEL PALLONE,4,2023,20234,,2023-12,3763.195340501792
1593,VIA DEL PILASTRO,1,2023,20231,2023,2023-03,645.8852790578597
1594,VIA DEL PILASTRO,2,2023,20232,,2023-06,722.0496971944135
1595,VIA DEL PILASTRO,3,2023,20233,,2023-09,589.1387096774193
1596,VIA DEL PILASTRO,4,2023,20234,,2023-12,692.6146953405017
1597,VIA DEL POZZO,1,2023,20231,2023,2023-03,1112.599590373784
1598,VIA DEL POZZO,2,2023,20232,,2023-06,795.5941787170931
1599,VIA DEL POZZO,3,2023,20233,,2023-09,634.2763440860216
1600,VIA DEL POZZO,4,2023,20234,,2023-12,728.4684587813621
1601,VIA DEL TIMAVO,1,2023,20231,2023,2023-03,3420.87140296979
1602,VIA DEL TIMAVO,2,2023,20232,,2023-06,2271.0785069830677
1603,VIA DEL TIMAVO,3,2023,20233,,2023-09,2044.193010752688
1604,VIA DEL TIMAVO,4,2023,20234,,2023-12,2931.7179211469534
1605,VIA DEL TRIUMVIRATO,1,2023,20231,2023,2023-03,6089.815130568357
1606,VIA DEL TRIUMVIRATO,2,2023,20232,,2023-06,6589.590112470646
1607,VIA DEL TRIUMVIRATO,3,2023,20233,,2023-09,4913.172222222222
1608,VIA DEL TRIUMVIRATO,4,2023,20234,,2023-12,5909.921027479092
1609,VIA DELL'ANGELO CUSTODE,1,2023,20231,2023,2023-03,929.1070660522273
1610,VIA DELL'ANGELO CUSTODE,2,2023,20232,,2023-06,1134.5362872327278
1611,VIA DELL'ANGELO CUSTODE,3,2023,20233,,2023-09,975.1562724014337
1612,VIA DELL'ANGELO CUSTODE,4,2023,20234,,2023-12,1191.3928315412186
1613,VIA DELL'ARTIGIANO,1,2023,20231,2023,2023-03,12054.771377368152
1614,VIA DELL'ARTIGIANO,2,2023,20232,,2023-06,12313.557545420837
1615,VIA DELL'ARTIGIANO,3,2023,20233,,2023-09,10675.851971326165
1616,VIA DELL'ARTIGIANO,4,2023,20234,,2023-12,12688.832078853047
1617,VIA DELL'INDIPENDENZA,1,2023,20231,2023,2023-03,3273.382650622973
1618,VIA DELL'INDIPENDENZA,2,2023,20232,,2023-06,3206.422704239278
1619,VIA DELL'INDIPENDENZA,3,2023,20233,,2023-09,2980.3434886499404
1620,VIA DELL'INDIPENDENZA,4,2023,20234,,2023-12,3023.4642771804065
1621,VIA DELL'INDUSTRIA,1,2023,20231,2023,2023-03,100.32777777777778
1622,VIA DELL'INDUSTRIA,2,2023,20232,,2023-06,43.63848720800889
1623,VIA DELL'INDUSTRIA,3,2023,20233,,2023-09,1.661290322580645
1624,VIA DELL'INDUSTRIA,4,2023,20234,,2023-12,0.446415770609319
1625,VIA DELLA BARCA,1,2023,20231,2023,2023-03,7842.97909626216
1626,VIA DELLA BARCA,2,2023,20232,,2023-06,7988.483893626663
1627,VIA DELLA BARCA,3,2023,20233,,2023-09,6879.088829151732
1628,VIA DELLA BARCA,4,2023,20234,,2023-12,7880.155017921147
1629,VIA DELLA BATTAGLIA,1,2023,20231,2023,2023-03,1289.502188940092
1630,VIA DELLA BATTAGLIA,2,2023,20232,,2023-06,1257.6853726362626
1631,VIA DELLA BATTAGLIA,3,2023,20233,,2023-09,1008.8093189964158
1632,VIA DELLA BATTAGLIA,4,2023,20234,,2023-12,1328.7245519713263
1633,VIA DELLA BEVERARA,1,2023,20231,2023,2023-03,3276.3132872503843
1634,VIA DELLA BEVERARA,2,2023,20232,,2023-06,3165.6581324928934
1635,VIA DELLA BEVERARA,3,2023,20233,,2023-09,2579.513082437276
1636,VIA DELLA BEVERARA,4,2023,20234,,2023-12,3288.663440860215
1637,VIA DELLA CA' BIANCA,1,2023,20231,2023,2023-03,3934.434536610343
1638,VIA DELLA CA' BIANCA,2,2023,20232,,2023-06,76.45555555555556
1639,VIA DELLA CA' BIANCA,3,2023,20233,,2023-09,969.6376344086021
1640,VIA DELLA CA' BIANCA,4,2023,20234,,2023-12,1257.9383512544803
1641,VIA DELLA CERTOSA,1,2023,20231,2023,2023-03,1185.1865335381465
1642,VIA DELLA CERTOSA,2,2023,20232,,2023-06,1606.903534791744
1643,VIA DELLA CERTOSA,3,2023,20233,,2023-09,1224.9129032258065
1644,VIA DELLA CERTOSA,4,2023,20234,,2023-12,1586.2652329749105
1645,VIA DELLA CROCE COPERTA,1,2023,20231,2023,2023-03,3766.43425499232
1646,VIA DELLA CROCE COPERTA,2,2023,20232,,2023-06,3843.0688048448897
1647,VIA DELLA CROCE COPERTA,3,2023,20233,,2023-09,3494.6878136200717
1648,VIA DELLA CROCE COPERTA,4,2023,20234,,2023-12,4000.38458781362
1649,VIA DELLA CROCETTA,1,2023,20231,2023,2023-03,877.4501280081926
1650,VIA DELLA CROCETTA,2,2023,20232,,2023-06,1007.1227660363367
1651,VIA DELLA CROCETTA,3,2023,20233,,2023-09,763.4258064516129
1652,VIA DELLA CROCETTA,4,2023,20234,,2023-12,1010.7336917562725
1653,VIA DELLA DIRETTISSIMA,1,2023,20231,2023,2023-03,1586.002124935996
1654,VIA DELLA DIRETTISSIMA,2,2023,20232,,2023-06,1520.1474477814857
1655,VIA DELLA DIRETTISSIMA,3,2023,20233,,2023-09,1282.1021505376345
1656,VIA DELLA DIRETTISSIMA,4,2023,20234,,2023-12,1562.4949820788531
1657,VIA DELLA DOZZA,1,2023,20231,2023,2023-03,875.2437532002049
1658,VIA DELLA DOZZA,2,2023,20232,,2023-06,832.6250525274996
1659,VIA DELLA DOZZA,3,2023,20233,,2023-09,867.3329749103942
1660,VIA DELLA DOZZA,4,2023,20234,,2023-12,800.7641577060931
1661,VIA DELLA FOSCHERARA,1,2023,20231,2023,2023-03,7015.62140296979
1662,VIA DELLA FOSCHERARA,2,2023,20232,,2023-06,7100.219911012236
1663,VIA DELLA FOSCHERARA,3,2023,20233,,2023-09,6008.430107526881
1664,VIA DELLA FOSCHERARA,4,2023,20234,,2023-12,7277.432258064517
1665,VIA DELLA LIBERAZIONE,1,2023,20231,2023,2023-03,8078.653149001536
1666,VIA DELLA LIBERAZIONE,2,2023,20232,,2023-06,7672.675478927203
1667,VIA DELLA LIBERAZIONE,3,2023,20233,,2023-09,6491.48082437276
1668,VIA DELLA LIBERAZIONE,4,2023,20234,,2023-12,7874.062724014337
1669,VIA DELLA PIETRA,1,2023,20231,2023,2023-03,11698.872734254992
1670,VIA DELLA PIETRA,2,2023,20232,,2023-06,12350.035632183908
1671,VIA DELLA PIETRA,3,2023,20233,,2023-09,11724.826164874552
1672,VIA DELLA PIETRA,4,2023,20234,,2023-12,12147.357706093191
1673,VIA DELLA SALUTE,1,2023,20231,2023,2023-03,2816.205587557604
1674,VIA DELLA SALUTE,2,2023,20232,,2023-06,2801.308908045977
1675,VIA DELLA SALUTE,3,2023,20233,,2023-09,2462.4904121863797
1676,VIA DELLA SALUTE,4,2023,20234,,2023-12,2840.6549283154122
1677,VIA DELLE ARMI,1,2023,20231,2023,2023-03,883.2250128008194
1678,VIA DELLE ARMI,2,2023,20232,,2023-06,1196.80080336176
1679,VIA DELLE ARMI,3,2023,20233,,2023-09,1058.8856630824373
1680,VIA DELLE ARMI,4,2023,20234,,2023-12,1250.758064516129
1681,VIA DELLE BORRE,2,2023,20232,,2023-06,1607.5266457680252
1682,VIA DELLE BORRE,3,2023,20233,,2023-09,1325.1781362007168
1683,VIA DELLE BORRE,4,2023,20234,,2023-12,1573.7971326164873
1684,VIA DELLE LAME,1,2023,20231,2023,2023-03,4726.946253626899
1685,VIA DELLE LAME,2,2023,20232,,2023-06,4966.7817492687345
1686,VIA DELLE LAME,3,2023,20233,,2023-09,3824.745400238949
1687,VIA DELLE LAME,4,2023,20234,,2023-12,3982.9669056152925
1688,VIA DELL’ARCOVEGGIO,1,2023,20231,2023,2023-03,2602.4612775217615
1689,VIA DELL’ARCOVEGGIO,2,2023,20232,,2023-06,3613.103887034977
1690,VIA DELL’ARCOVEGGIO,3,2023,20233,,2023-09,2969.6293906810038
1691,VIA DELL’ARCOVEGGIO,4,2023,20234,,2023-12,3343.02311827957
1692,VIA DI CASAGLIA,1,2023,20231,2023,2023-03,1867.4859318996416
1693,VIA DI CASAGLIA,2,2023,20232,,2023-06,2071.624984550735
1694,VIA DI CASAGLIA,3,2023,20233,,2023-09,1764.3890681003584
1695,VIA DI CASAGLIA,4,2023,20234,,2023-12,1846.9448028673833
1696,VIA DI CORTICELLA,1,2023,20231,2023,2023-03,6641.351684222075
1697,VIA DI CORTICELLA,2,2023,20232,,2023-06,6879.387494923813
1698,VIA DI CORTICELLA,3,2023,20233,,2023-09,6712.795980542755
1699,VIA DI CORTICELLA,4,2023,20234,,2023-12,7135.514772145417
1700,VIA DI S.LUCA,1,2023,20231,2023,2023-03,1057.3065540194573
1701,VIA DI S.LUCA,2,2023,20232,,2023-06,1332.0051044370286
1702,VIA DI S.LUCA,3,2023,20233,,2023-09,1110.0777777777778
1703,VIA DI S.LUCA,4,2023,20234,,2023-12,1192.5602150537634
1704,VIA DI SALICETO,1,2023,20231,2023,2023-03,3647.9445468509984
1705,VIA DI SALICETO,2,2023,20232,,2023-06,3638.1604251637623
1706,VIA DI SALICETO,3,2023,20233,,2023-09,3120.578136200717
1707,VIA DI SALICETO,4,2023,20234,,2023-12,3582.241577060932
1708,VIA DIONISIO CALVART,1,2023,20231,2023,2023-03,2509.3901945724524
1709,VIA DIONISIO CALVART,2,2023,20232,,2023-06,2522.396353973551
1710,VIA DIONISIO CALVART,3,2023,20233,,2023-09,2103.551254480287
1711,VIA DIONISIO CALVART,4,2023,20234,,2023-12,2541.84229390681
1712,VIA DOMENICO BIANCOLELLI,1,2023,20231,2023,2023-03,2024.938952892985
1713,VIA DOMENICO BIANCOLELLI,2,2023,20232,,2023-06,2347.5607959461126
1714,VIA DOMENICO BIANCOLELLI,3,2023,20233,,2023-09,1959.9440860215054
1715,VIA DOMENICO BIANCOLELLI,4,2023,20234,,2023-12,2430.1394265232975
1716,VIA DOMENICO ZAMPIERI,1,2023,20231,2023,2023-03,1641.2770353302612
1717,VIA DOMENICO ZAMPIERI,2,2023,20232,,2023-06,1669.40080336176
1718,VIA DOMENICO ZAMPIERI,3,2023,20233,,2023-09,1390.2548387096774
1719,VIA DOMENICO ZAMPIERI,4,2023,20234,,2023-12,1758.6645161290323
1720,VIA DON GIOVANNI MINZONI,1,2023,20231,2023,2023-03,6090.963748079877
1721,VIA DON GIOVANNI MINZONI,2,2023,20232,,2023-06,5726.627184526016
1722,VIA DON GIOVANNI MINZONI,3,2023,20233,,2023-09,4872.607168458781
1723,VIA DON GIOVANNI MINZONI,4,2023,20234,,2023-12,6188.416666666667
1724,VIA DON LUIGI STURZO,1,2023,20231,2023,2023-03,4329.3378968253965
1725,VIA DON LUIGI STURZO,2,2023,20232,,2023-06,5011.021341614139
1726,VIA DON LUIGI STURZO,3,2023,20233,,2023-09,4136.044802867384
1727,VIA DON LUIGI STURZO,4,2023,20234,,2023-12,4674.970250896057
1728,VIA DONATO CRETI,1,2023,20231,2023,2023-03,9860.608576548899
1729,VIA DONATO CRETI,2,2023,20232,,2023-06,10805.128062044247
1730,VIA DONATO CRETI,3,2023,20233,,2023-09,8812.954838709678
1731,VIA DONATO CRETI,4,2023,20234,,2023-12,10809.9811827957
1732,VIA DUCCIO DI BONINSEGNA,1,2023,20231,2023,2023-03,1190.2099590373784
1733,VIA DUCCIO DI BONINSEGNA,2,2023,20232,,2023-06,1189.0153380299098
1734,VIA DUCCIO DI BONINSEGNA,3,2023,20233,,2023-09,975.732258064516
1735,VIA DUCCIO DI BONINSEGNA,4,2023,20234,,2023-12,1263.0354838709677
1736,VIA DUE MADONNE,1,2023,20231,2023,2023-03,6159.5936968766
1737,VIA DUE MADONNE,2,2023,20232,,2023-06,6273.321366950932
1738,VIA DUE MADONNE,3,2023,20233,,2023-09,4160.1141218637995
1739,VIA DUE MADONNE,4,2023,20234,,2023-12,6284.990681003584
1740,VIA EDOARDO FERRAVILLA,1,2023,20231,2023,2023-03,1000.8759856630824
1741,VIA EDOARDO FERRAVILLA,2,2023,20232,,2023-06,0.0
1742,VIA EDOARDO FERRAVILLA,3,2023,20233,,2023-09,1244.5637992831541
1743,VIA EDOARDO FERRAVILLA,4,2023,20234,,2023-12,1820.5906810035842
1744,VIA EMILIA LEVANTE,1,2023,20231,2023,2023-03,5075.739935995904
1745,VIA EMILIA LEVANTE,2,2023,20232,,2023-06,4476.127385984427
1746,VIA EMILIA LEVANTE,3,2023,20233,,2023-09,4140.312544802867
1747,VIA EMILIA LEVANTE,4,2023,20234,,2023-12,4389.5598566308245
1748,VIA EMILIA PONENTE,1,2023,20231,2023,2023-03,5346.853940823642
1749,VIA EMILIA PONENTE,2,2023,20232,,2023-06,5161.751296855412
1750,VIA EMILIA PONENTE,3,2023,20233,,2023-09,4161.314004096262
1751,VIA EMILIA PONENTE,4,2023,20234,,2023-12,4825.33955453149
1752,VIA EMILIO SALGARI,1,2023,20231,2023,2023-03,1164.3899385560676
1753,VIA EMILIO SALGARI,2,2023,20232,,2023-06,1164.1479792361883
1754,VIA EMILIO SALGARI,3,2023,20233,,2023-09,1028.937275985663
1755,VIA EMILIO SALGARI,4,2023,20234,,2023-12,1164.3068100358423
1756,VIA ENRICO MATTEI,1,2023,20231,2023,2023-03,8192.234758491211
1757,VIA ENRICO MATTEI,2,2023,20232,,2023-06,8183.613665389527
1758,VIA ENRICO MATTEI,3,2023,20233,,2023-09,7280.076224611708
1759,VIA ENRICO MATTEI,4,2023,20234,,2023-12,8226.109318996416
1760,VIA ERMANNO GALEOTTI,1,2023,20231,2023,2023-03,12503.098591909882
1761,VIA ERMANNO GALEOTTI,2,2023,20232,,2023-06,12530.385415894203
1762,VIA ERMANNO GALEOTTI,3,2023,20233,,2023-09,10264.436917562723
1763,VIA ERMANNO GALEOTTI,4,2023,20234,,2023-12,12549.972759856631
1764,VIA ERMETE NOVELLI,1,2023,20231,2023,2023-03,1837.1463645673323
