_id;reftime;stazione;value;agente_atm
1172901;2025-01-08T05:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;24.0;NO2 (Biossido di azoto)
1174984;2025-01-08T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;15.0;NO2 (Biossido di azoto)
1173113;2025-01-08T05:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;22.0;NO2 (Biossido di azoto)
1171444;2025-01-08T04:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;6.0;O3 (Ozono)
1176703;2025-01-08T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1178014;2025-01-08T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;12.0;NO (Monossido di azoto)
1171640;2025-01-08T03:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;2.0;O3 (Ozono)
1173111;2025-01-08T03:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;15.0;NO2 (Biossido di azoto)
1174981;2025-01-08T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO2 (Biossido di azoto)
1176701;2025-01-08T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1178012;2025-01-08T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;26.0;NO (Monossido di azoto)
1171441;2025-01-08T01:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;O3 (Ozono)
1172897;2025-01-08T01:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;14.0;NO2 (Biossido di azoto)
1173109;2025-01-08T01:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;14.0;NO2 (Biossido di azoto)
1176700;2025-01-08T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1169736;2025-01-08T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;33.0;PM10
1171440;2025-01-08T00:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;O3 (Ozono)
1172896;2025-01-08T00:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;14.0;NO2 (Biossido di azoto)
1171637;2025-01-08T00:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;2.0;O3 (Ozono)
1176699;2025-01-08T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1176972;2025-01-08T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;C6H6 (Benzene)
1171439;2025-01-07T23:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;O3 (Ozono)
1171438;2025-01-07T22:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;O3 (Ozono)
1172894;2025-01-07T22:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;15.0;NO2 (Biossido di azoto)
1174977;2025-01-07T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO2 (Biossido di azoto)
1173106;2025-01-07T22:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;19.0;NO2 (Biossido di azoto)
1176697;2025-01-07T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1171437;2025-01-07T21:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;O3 (Ozono)
1171634;2025-01-07T21:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;2.0;O3 (Ozono)
1173105;2025-01-07T21:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;21.0;NO2 (Biossido di azoto)
1176696;2025-01-07T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1174461;2025-01-07T20:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;106.0;NOX (Ossidi di azoto)
1173104;2025-01-07T20:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;22.0;NO2 (Biossido di azoto)
1171435;2025-01-07T19:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;O3 (Ozono)
1171632;2025-01-07T19:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;2.0;O3 (Ozono)
1178005;2025-01-07T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;48.0;NO (Monossido di azoto)
1172890;2025-01-07T18:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;20.0;NO2 (Biossido di azoto)
1174459;2025-01-07T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;82.0;NOX (Ossidi di azoto)
1176966;2025-01-07T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.4;C6H6 (Benzene)
1178004;2025-01-07T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;42.0;NO (Monossido di azoto)
1171433;2025-01-07T17:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;7.0;O3 (Ozono)
1174458;2025-01-07T17:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;80.0;NOX (Ossidi di azoto)
1174972;2025-01-07T17:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;20.0;NO2 (Biossido di azoto)
1176965;2025-01-07T17:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.8;C6H6 (Benzene)
1172888;2025-01-07T16:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;20.0;NO2 (Biossido di azoto)
1176964;2025-01-07T16:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.8;C6H6 (Benzene)
1178002;2025-01-07T16:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;23.0;NO (Monossido di azoto)
1171431;2025-01-07T15:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;10.0;O3 (Ozono)
1172887;2025-01-07T15:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;20.0;NO2 (Biossido di azoto)
1174456;2025-01-07T15:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;73.0;NOX (Ossidi di azoto)
1176963;2025-01-07T15:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.8;C6H6 (Benzene)
1174455;2025-01-07T14:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;71.0;NOX (Ossidi di azoto)
1174969;2025-01-07T14:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO2 (Biossido di azoto)
1178000;2025-01-07T14:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;36.0;NO (Monossido di azoto)
1171429;2025-01-07T13:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;7.0;O3 (Ozono)
1174968;2025-01-07T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;14.0;NO2 (Biossido di azoto)
1171626;2025-01-07T13:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;14.0;O3 (Ozono)
1176688;2025-01-07T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1177999;2025-01-07T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;35.0;NO (Monossido di azoto)
1174967;2025-01-07T12:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;14.0;NO2 (Biossido di azoto)
1173096;2025-01-07T12:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;15.0;NO2 (Biossido di azoto)
1172883;2025-01-07T11:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;22.0;NO2 (Biossido di azoto)
1176686;2025-01-07T11:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1172882;2025-01-07T10:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;22.0;NO2 (Biossido di azoto)
1174451;2025-01-07T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;60.0;NOX (Ossidi di azoto)
1171623;2025-01-07T10:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;9.0;O3 (Ozono)
1177996;2025-01-07T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;29.0;NO (Monossido di azoto)
1172881;2025-01-07T09:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;23.0;NO2 (Biossido di azoto)
1174450;2025-01-07T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;62.0;NOX (Ossidi di azoto)
1176684;2025-01-07T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1176957;2025-01-07T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.1;C6H6 (Benzene)
1177995;2025-01-07T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;31.0;NO (Monossido di azoto)
1171424;2025-01-07T08:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;7.0;O3 (Ozono)
1174449;2025-01-07T08:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;58.0;NOX (Ossidi di azoto)
1171423;2025-01-07T07:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;15.0;O3 (Ozono)
1174448;2025-01-07T07:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;37.0;NOX (Ossidi di azoto)
1174962;2025-01-07T07:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;13.0;NO2 (Biossido di azoto)
1176682;2025-01-07T07:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1176955;2025-01-07T07:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.5;C6H6 (Benzene)
1172878;2025-01-07T06:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;13.0;NO2 (Biossido di azoto)
1174447;2025-01-07T06:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;25.0;NOX (Ossidi di azoto)
1174961;2025-01-07T06:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;11.0;NO2 (Biossido di azoto)
1171421;2025-01-07T05:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;16.0;O3 (Ozono)
1171618;2025-01-07T05:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;9.0;O3 (Ozono)
1177991;2025-01-07T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;8.0;NO (Monossido di azoto)
1171420;2025-01-07T04:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;14.0;O3 (Ozono)
1172876;2025-01-07T04:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;14.0;NO2 (Biossido di azoto)
1174445;2025-01-07T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;24.0;NOX (Ossidi di azoto)
1174959;2025-01-07T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;13.0;NO2 (Biossido di azoto)
1176953;2025-01-07T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.4;C6H6 (Benzene)
1171419;2025-01-07T03:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;15.0;O3 (Ozono)
1176677;2025-01-07T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1171417;2025-01-07T01:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;12.0;O3 (Ozono)
1176676;2025-01-07T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1176950;2025-01-07T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.7;C6H6 (Benzene)
1172872;2025-01-07T00:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;19.0;NO2 (Biossido di azoto)
1174441;2025-01-07T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;38.0;NOX (Ossidi di azoto)
1176949;2025-01-07T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.9;C6H6 (Benzene)
1172871;2025-01-06T23:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;22.0;NO2 (Biossido di azoto)
1172870;2025-01-06T22:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;22.0;NO2 (Biossido di azoto)
1173082;2025-01-06T22:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;21.0;NO2 (Biossido di azoto)
1176673;2025-01-06T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1173081;2025-01-06T21:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;23.0;NO2 (Biossido di azoto)
1176945;2025-01-06T20:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.8;C6H6 (Benzene)
1173079;2025-01-06T19:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;22.0;NO2 (Biossido di azoto)
1172866;2025-01-06T18:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;22.0;NO2 (Biossido di azoto)
1174435;2025-01-06T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;56.0;NOX (Ossidi di azoto)
1174949;2025-01-06T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;20.0;NO2 (Biossido di azoto)
1171607;2025-01-06T18:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;20.0;O3 (Ozono)
1177980;2025-01-06T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;24.0;NO (Monossido di azoto)
1169181;2025-01-06T17:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;22.0;O3 (Ozono)
1174434;2025-01-06T17:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;58.0;NOX (Ossidi di azoto)
1171606;2025-01-06T17:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;18.0;O3 (Ozono)
1169180;2025-01-06T16:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;21.0;O3 (Ozono)
1174433;2025-01-06T16:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;48.0;NOX (Ossidi di azoto)
1174947;2025-01-06T16:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO2 (Biossido di azoto)
1173076;2025-01-06T16:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;18.0;NO2 (Biossido di azoto)
1175017;2025-01-06T15:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;21.0;NO2 (Biossido di azoto)
1173075;2025-01-06T15:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;15.0;NO2 (Biossido di azoto)
1176940;2025-01-06T15:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.1;C6H6 (Benzene)
1169178;2025-01-06T14:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;20.0;O3 (Ozono)
1175016;2025-01-06T14:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;19.0;NO2 (Biossido di azoto)
1171603;2025-01-06T14:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;28.0;O3 (Ozono)
1169177;2025-01-06T13:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;22.0;O3 (Ozono)
1175015;2025-01-06T13:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;19.0;NO2 (Biossido di azoto)
1177975;2025-01-06T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;26.0;NO (Monossido di azoto)
1176663;2025-01-06T12:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1175013;2025-01-06T11:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;17.0;NO2 (Biossido di azoto)
1174428;2025-01-06T11:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;49.0;NOX (Ossidi di azoto)
1171600;2025-01-06T11:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;22.0;O3 (Ozono)
1176662;2025-01-06T11:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1176936;2025-01-06T11:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.2;C6H6 (Benzene)
1177972;2025-01-06T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;25.0;NO (Monossido di azoto)
1169173;2025-01-06T09:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;11.0;O3 (Ozono)
1174426;2025-01-06T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;50.0;NOX (Ossidi di azoto)
1173069;2025-01-06T09:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;24.0;NO2 (Biossido di azoto)
1177971;2025-01-06T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;23.0;NO (Monossido di azoto)
1169172;2025-01-06T08:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;3.0;O3 (Ozono)
1175010;2025-01-06T08:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;27.0;NO2 (Biossido di azoto)
1174425;2025-01-06T08:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;58.0;NOX (Ossidi di azoto)
1174939;2025-01-06T08:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;17.0;NO2 (Biossido di azoto)
1173068;2025-01-06T08:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;24.0;NO2 (Biossido di azoto)
1177969;2025-01-06T07:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;23.0;NO (Monossido di azoto)
1175008;2025-01-06T06:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;24.0;NO2 (Biossido di azoto)
1174423;2025-01-06T06:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;52.0;NOX (Ossidi di azoto)
1176657;2025-01-06T06:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1175007;2025-01-06T05:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;24.0;NO2 (Biossido di azoto)
1174936;2025-01-06T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;17.0;NO2 (Biossido di azoto)
1173065;2025-01-06T05:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;22.0;NO2 (Biossido di azoto)
1176656;2025-01-06T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1177967;2025-01-06T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;16.0;NO (Monossido di azoto)
1171593;2025-01-06T04:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;2.0;O3 (Ozono)
1173064;2025-01-06T04:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;23.0;NO2 (Biossido di azoto)
1176930;2025-01-06T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.7;C6H6 (Benzene)
1175004;2025-01-06T02:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;26.0;NO2 (Biossido di azoto)
1174419;2025-01-06T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;50.0;NOX (Ossidi di azoto)
1171591;2025-01-06T02:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;2.0;O3 (Ozono)
1173062;2025-01-06T02:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;29.0;NO2 (Biossido di azoto)
1169165;2025-01-06T01:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;2.0;O3 (Ozono)
1174418;2025-01-06T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;70.0;NOX (Ossidi di azoto)
1171590;2025-01-06T01:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;2.0;O3 (Ozono)
1173061;2025-01-06T01:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;24.0;NO2 (Biossido di azoto)
1176652;2025-01-06T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1176927;2025-01-06T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.8;C6H6 (Benzene)
1177963;2025-01-06T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;35.0;NO (Monossido di azoto)
1164536;2025-01-06T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;17.0;NO2 (Biossido di azoto)
1162702;2025-01-06T00:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;26.0;NO2 (Biossido di azoto)
1167500;2025-01-06T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;40.0;PM2.5
1164003;2025-01-05T23:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;61.0;NOX (Ossidi di azoto)
1160966;2025-01-05T23:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;2.0;O3 (Ozono)
1168785;2025-01-05T23:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;29.0;NO (Monossido di azoto)
1164534;2025-01-05T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;18.0;NO2 (Biossido di azoto)
1162700;2025-01-05T22:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;26.0;NO2 (Biossido di azoto)
1164461;2025-01-05T21:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;24.0;NO2 (Biossido di azoto)
1164533;2025-01-05T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;20.0;NO2 (Biossido di azoto)
1162699;2025-01-05T21:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;23.0;NO2 (Biossido di azoto)
1168783;2025-01-05T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;48.0;NO (Monossido di azoto)
1160963;2025-01-05T20:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;3.0;O3 (Ozono)
1166080;2025-01-05T20:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1166339;2025-01-05T20:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.7;C6H6 (Benzene)
1166079;2025-01-05T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1166338;2025-01-05T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.7;C6H6 (Benzene)
1168781;2025-01-05T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;28.0;NO (Monossido di azoto)
1160937;2025-01-05T18:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;8.0;O3 (Ozono)
1163998;2025-01-05T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;68.0;NOX (Ossidi di azoto)
1162696;2025-01-05T18:00:00+01:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;22.0;NO2 (Biossido di azoto)
1166337;2025-01-05T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.8;C6H6 (Benzene)
1168780;2025-01-05T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;32.0;NO (Monossido di azoto)
1160936;2025-01-05T17:00:00+01:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;11.0;O3 (Ozono)
1164529;2025-01-05T17:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;18.0;NO2 (Biossido di azoto)
