idx,stname,period,year,order,label,month,tot_day
42953,via ermanno galeotti,2,2024,20242,,2024-09,9006.690143369176
42954,via ermete novelli,1,2024,20241,2024,2024-06,1302.3975404770733
42959,via ermete novelli,2,2024,20242,,2024-09,798.4458781362006
42964,via ermete zacconi,1,2024,20241,2024,2024-06,4974.790477073291
42965,via ermete zacconi,2,2024,20242,,2024-09,4349.643548387096
42966,via ernesto masi,1,2024,20241,2024,2024-06,3751.551578473436
42978,via ernesto masi,2,2024,20242,,2024-09,3175.2366615463393
42990,via farini,1,2024,20241,2024,2024-06,0.005376344086021505
42991,via farini,2,2024,20242,,2024-09,0.0
42992,via faustino malaguti,1,2024,20241,2024,2024-06,4708.472358175751
43002,via faustino malaguti,2,2024,20242,,2024-09,4636.0451612903225
43012,via felice battaglia,1,2024,20241,2024,2024-06,987.6193671981214
43018,via felice battaglia,2,2024,20242,,2024-09,1248.9363799283153
43024,via ferrarese,1,2024,20241,2024,2024-06,5384.0200452001345
43106,via ferrarese,2,2024,20242,,2024-09,4447.4306707629285
43188,via ferruccio parri,1,2024,20241,2024,2024-06,1202.1277283401312
43193,via ferruccio parri,2,2024,20242,,2024-09,1166.7940860215053
43198,via filippo argelati,1,2024,20241,2024,2024-06,2832.4939747867998
43200,via filippo argelati,2,2024,20242,,2024-09,2262.80376344086
43202,via filippo beroaldo,1,2024,20241,2024,2024-06,1699.1059036789848
43219,via filippo beroaldo,2,2024,20242,,2024-09,1962.6639187574672
43236,via filippo de pisis,1,2024,20241,2024,2024-06,6696.365647015202
43246,via filippo de pisis,2,2024,20242,,2024-09,5920.531362007168
43256,via filippo schiassi,1,2024,20241,2024,2024-06,2130.4956896551726
43267,via filippo schiassi,2,2024,20242,,2024-09,1903.5146057347672
43278,via firenze,1,2024,20241,2024,2024-06,6206.69867754295
43293,via firenze,2,2024,20242,,2024-09,3439.4456093189965
43308,via francesca e.de giovanni,1,2024,20241,2024,2024-06,1527.3717463848723
43309,via francesca e.de giovanni,2,2024,20242,,2024-09,1306.5356630824372
43310,via francesco barbieri,1,2024,20241,2024,2024-06,3041.017014790096
43311,via francesco barbieri,2,2024,20242,,2024-09,2742.1450418160093
43312,via francesco cavazzoni,1,2024,20241,2024,2024-06,3446.204424669386
43328,via francesco cavazzoni,2,2024,20242,,2024-09,2600.2969534050176
43344,via francesco roncati,1,2024,20241,2024,2024-06,1647.6418984056356
43356,via francesco roncati,2,2024,20242,,2024-09,1652.3191756272402
43368,via francesco zanardi,1,2024,20241,2024,2024-06,11907.45061282083
43442,via francesco zanardi,2,2024,20242,,2024-09,8563.291054360812
43516,via g.battista de rolandis,1,2024,20241,2024,2024-06,152.37416882956373
43517,via g.battista de rolandis,2,2024,20242,,2024-09,492.4976702508961
43518,via galeazza,1,2024,20241,2024,2024-06,1741.9544864664442
43526,via galeazza,2,2024,20242,,2024-09,1572.2336917562725
43534,via galliera,1,2024,20241,2024,2024-06,1460.6669138549005
43540,via galliera,2,2024,20242,,2024-09,1523.2289426523296
43546,via garibaldi,1,2024,20241,2024,2024-06,738.896910147077
43547,via garibaldi,2,2024,20242,,2024-09,787.0197132616487
43548,via gaspare tagliacozzi,1,2024,20241,2024,2024-06,4485.432511432456
43558,via gaspare tagliacozzi,2,2024,20242,,2024-09,4105.025358422939
43568,via genova,1,2024,20241,2024,2024-06,2347.352036213076
43579,via genova,2,2024,20242,,2024-09,2172.3270609318997
43590,via genuzio bentini,1,2024,20241,2024,2024-06,5087.69033802991
43609,via genuzio bentini,2,2024,20242,,2024-09,4676.862126642772
43628,via gherardo forni,1,2024,20241,2024,2024-06,2331.433994561859
43634,via gherardo forni,2,2024,20242,,2024-09,2124.786917562724
43640,via giacomo matteotti,1,2024,20241,2024,2024-06,6718.451721666049
43650,via giacomo matteotti,2,2024,20242,,2024-09,6120.828960573476
43660,via gian giacomo carissimi,1,2024,20241,2024,2024-06,558.135113088617
43670,via gian giacomo carissimi,2,2024,20242,,2024-09,490.5094982078853
43680,via giovan battista gandino,1,2024,20241,2024,2024-06,2146.1584476578914
43692,via giovan battista gandino,2,2024,20242,,2024-09,1906.8394265232976
43704,via giovanna zaccherini alvisi,1,2024,20241,2024,2024-06,3533.36084538376
43708,via giovanna zaccherini alvisi,2,2024,20242,,2024-09,3353.5586917562723
43712,via giovanni amendola,1,2024,20241,2024,2024-06,2843.025525274997
43719,via giovanni amendola,2,2024,20242,,2024-09,3585.454838709678
43726,via giovanni casoni,1,2024,20241,2024,2024-06,3132.2125169941914
43730,via giovanni casoni,2,2024,20242,,2024-09,3085.8819892473116
43734,via giovanni marchetti,1,2024,20241,2024,2024-06,1414.024354220739
43742,via giovanni marchetti,2,2024,20242,,2024-09,1282.5908602150537
43750,via giovanni pier luigi da palestrina,1,2024,20241,2024,2024-06,795.2747682610308
43751,via giovanni pier luigi da palestrina,2,2024,20242,,2024-09,711.4832437275985
43752,via giuseppe bentivogli,1,2024,20241,2024,2024-06,3224.1237815679974
43762,via giuseppe bentivogli,2,2024,20242,,2024-09,3615.551792114695
43772,via giuseppe dagnini,1,2024,20241,2024,2024-06,4373.443426852882
43797,via giuseppe dagnini,2,2024,20242,,2024-09,4013.610215053764
43822,via giuseppe dozza,1,2024,20241,2024,2024-06,8773.898574173325
43845,via giuseppe dozza,2,2024,20242,,2024-09,8017.898468556533
43868,via giuseppe massarenti,1,2024,20241,2024,2024-06,7826.00526172847
43939,via giuseppe massarenti,2,2024,20242,,2024-09,7978.485135989879
44010,via giuseppe mazza,1,2024,20241,2024,2024-06,7977.024891855148
44011,via giuseppe mazza,2,2024,20242,,2024-09,6138.2374551971325
44012,via giuseppe mezzofanti,1,2024,20241,2024,2024-06,9078.173353108392
44025,via giuseppe mezzofanti,2,2024,20242,,2024-09,8171.557974910394
44038,via giuseppe petroni,1,2024,20241,2024,2024-06,1007.3670003707824
44039,via giuseppe petroni,2,2024,20242,,2024-09,980.9736559139786
44040,via giuseppe rivani,1,2024,20241,2024,2024-06,639.0150784822642
44073,via giuseppe rivani,2,2024,20242,,2024-09,566.8928315412187
44106,via giuseppe ruggi,1,2024,20241,2024,2024-06,1169.6400753924115
44114,via giuseppe ruggi,2,2024,20242,,2024-09,1013.9654121863799
44122,via giuseppe saragat,1,2024,20241,2024,2024-06,5862.4884006921275
44131,via giuseppe saragat,2,2024,20242,,2024-09,4090.0822580645163
44140,via guerrazzi,1,2024,20241,2024,2024-06,3420.164361636386
44142,via guerrazzi,2,2024,20242,,2024-09,2924.3811827956984
44144,via guglielmo marconi,1,2024,20241,2024,2024-06,2449.755666790261
44176,via guglielmo marconi,2,2024,20242,,2024-09,2203.8041577060935
44208,via innocenzo malvasia,1,2024,20241,2024,2024-06,7380.87298026614
44218,via innocenzo malvasia,2,2024,20242,,2024-09,6680.284348864993
44228,via irma bandiera,1,2024,20241,2024,2024-06,4271.605450500556
44239,via irma bandiera,2,2024,20242,,2024-09,3040.8185483870966
44250,via irnerio,1,2024,20241,2024,2024-06,6003.815040889054
44277,via irnerio,2,2024,20242,,2024-09,5495.696191756273
44304,via isabella andreini,1,2024,20241,2024,2024-06,5805.872014172125
44327,via isabella andreini,2,2024,20242,,2024-09,5794.0187574671445
44350,via jurij alekseevic gagarin,1,2024,20241,2024,2024-06,11176.355496848351
44351,via jurij alekseevic gagarin,2,2024,20242,,2024-09,10163.793817204301
44352,via larga,1,2024,20241,2024,2024-06,7644.941235293053
44403,via larga,2,2024,20242,,2024-09,7658.654569892474
44454,via laura bassi veratti,1,2024,20241,2024,2024-06,3730.8123130638983
44474,via laura bassi veratti,2,2024,20242,,2024-09,3810.3744324970135
44494,via leandro alberti,1,2024,20241,2024,2024-06,3346.739690485019
44511,via leandro alberti,2,2024,20242,,2024-09,2799.2662570404505
44528,via libia,1,2024,20241,2024,2024-06,6015.566726403823
44545,via libia,2,2024,20242,,2024-09,2156.562305854241
44562,via lippo di dalmasio,1,2024,20241,2024,2024-06,352.4181621554814
44564,via lippo di dalmasio,2,2024,20242,,2024-09,293.44032258064516
44566,via lombardia,1,2024,20241,2024,2024-06,1307.739647962757
44584,via lombardia,2,2024,20242,,2024-09,1233.1350955794503
44602,via luca signorelli,1,2024,20241,2024,2024-06,3154.0259733036705
44609,via luca signorelli,2,2024,20242,,2024-09,2601.260752688172
44616,via luigi calori,1,2024,20241,2024,2024-06,5823.171122234581
44627,via luigi calori,2,2024,20242,,2024-09,4312.250358422939
44638,via luigi longo,1,2024,20241,2024,2024-06,2560.8924792979856
44644,via luigi longo,2,2024,20242,,2024-09,2931.7879330943847
44650,via luigi pirandello,1,2024,20241,2024,2024-06,3868.7573631195155
44666,via luigi pirandello,2,2024,20242,,2024-09,1150.91917562724
44682,via luigi valeriani,1,2024,20241,2024,2024-06,931.471869978989
44687,via luigi valeriani,2,2024,20242,,2024-09,989.8632616487454
44692,via malpertuso,1,2024,20241,2024,2024-06,1092.6876653071313
44695,via malpertuso,2,2024,20242,,2024-09,1046.2937275985662
44698,via marcantonio franceschini,1,2024,20241,2024,2024-06,6629.794537140032
44703,via marcantonio franceschini,2,2024,20242,,2024-09,5557.051792114696
44708,via marco emilio lepido,1,2024,20241,2024,2024-06,4918.198305627652
44787,via marco emilio lepido,2,2024,20242,,2024-09,3138.367054958184
44866,via marco polo,1,2024,20241,2024,2024-06,14009.897359720679
44892,via marco polo,2,2024,20242,,2024-09,11526.842562724014
44918,via marsili,1,2024,20241,2024,2024-06,2912.794679273267
44920,via marsili,2,2024,20242,,2024-09,2775.375627240144
44922,via marzabotto,1,2024,20241,2024,2024-06,3285.4681868743046
44947,via marzabotto,2,2024,20242,,2024-09,2506.1881003584226
44972,via marziale,1,2024,20241,2024,2024-06,1173.8891546162401
44976,via marziale,2,2024,20242,,2024-09,932.2921146953405
44980,via mascarella,1,2024,20241,2024,2024-06,2245.1088740575947
44984,via mascarella,2,2024,20242,,2024-09,2283.410752688172
44988,via massenzio masia,1,2024,20241,2024,2024-06,1618.1879928315411
44989,via massenzio masia,2,2024,20242,,2024-09,2163.2824372759856
44990,via mazzini,1,2024,20241,2024,2024-06,4939.514300457298
44991,via mazzini,2,2024,20242,,2024-09,4582.454265232976
44992,via michelino,1,2024,20241,2024,2024-06,4657.1092386602395
45026,via michelino,2,2024,20242,,2024-09,4380.287634408603
45060,via milano,1,2024,20241,2024,2024-06,915.2073785687802
45068,via milano,2,2024,20242,,2024-09,767.8485663082438
45076,via mondo,1,2024,20241,2024,2024-06,4918.74010629094
45090,via mondo,2,2024,20242,,2024-09,5032.825268817204
45104,via montefiorino,1,2024,20241,2024,2024-06,7655.467485477692
45116,via montefiorino,2,2024,20242,,2024-09,7281.482347670251
45128,via niccolo' machiavelli,1,2024,20241,2024,2024-06,1035.5229761463354
45129,via niccolo' machiavelli,2,2024,20242,,2024-09,1024.9181003584229
45130,via nicolo' dall'arca,1,2024,20241,2024,2024-06,3928.6437028797427
45131,via nicolo' dall'arca,2,2024,20242,,2024-09,3571.87876344086
45132,via nino bertocchi,1,2024,20241,2024,2024-06,2717.2180323816588
45152,via nino bertocchi,2,2024,20242,,2024-09,2487.906989247312
45172,via normandia,1,2024,20241,2024,2024-06,0.0
45179,via normandia,2,2024,20242,,2024-09,0.0
45186,via nosadella,1,2024,20241,2024,2024-06,6730.693919169447
45188,via nosadella,2,2024,20242,,2024-09,6875.05788530466
45190,via olindo guerrini,1,2024,20241,2024,2024-06,412.34406748238786
45192,via olindo guerrini,2,2024,20242,,2024-09,66.16666666666667
45194,via orazio samacchini,1,2024,20241,2024,2024-06,516.1884192312446
45196,via orazio samacchini,2,2024,20242,,2024-09,421.5879928315412
45198,via osoppo,1,2024,20241,2024,2024-06,451.7545050055617
45204,via osoppo,2,2024,20242,,2024-09,345.02777777777777
45210,via paganino bonafede,1,2024,20241,2024,2024-06,737.3387282165369
45211,via paganino bonafede,2,2024,20242,,2024-09,607.271146953405
45212,via panigale,1,2024,20241,2024,2024-06,2795.651792114695
45230,via panigale,2,2024,20242,,2024-09,2699.347670250896
45248,via paolo bovi campeggi,1,2024,20241,2024,2024-06,5669.735477691262
45263,via paolo bovi campeggi,2,2024,20242,,2024-09,5047.613082437277
45278,via parisio,1,2024,20241,2024,2024-06,3061.9980595723646
45290,via parisio,2,2024,20242,,2024-09,2748.543817204301
45302,via pasubio,1,2024,20241,2024,2024-06,2893.827403905574
45322,via pasubio,2,2024,20242,,2024-09,2651.018189964158
45342,via pelagio palagi,1,2024,20241,2024,2024-06,8283.630138425411
45355,via pelagio palagi,2,2024,20242,,2024-09,6559.262858422939
45368,via pellegrino tibaldi,1,2024,20241,2024,2024-06,6429.0010783586695
45371,via pellegrino tibaldi,2,2024,20242,,2024-09,6020.313620071684
45374,via persicetana,1,2024,20241,2024,2024-06,0.0
45412,via pier paolo molinelli,1,2024,20241,2024,2024-06,7372.999517982945
45432,via pier paolo molinelli,2,2024,20242,,2024-09,6818.93494623656
45452,via pietro albertoni,1,2024,20241,2024,2024-06,3698.5829656408355
45457,via pietro albertoni,2,2024,20242,,2024-09,3492.2797491039423
45462,via pietro de coubertin,1,2024,20241,2024,2024-06,2508.5403998269685
45468,via pietro de coubertin,2,2024,20242,,2024-09,1887.2897849462368
45474,via pietro mascagni,1,2024,20241,2024,2024-06,4663.259442590533
45482,via pietro mascagni,2,2024,20242,,2024-09,0.0
45490,via pietro mengoli,1,2024,20241,2024,2024-06,4550.037883141763
45506,via pietro mengoli,2,2024,20242,,2024-09,4823.394534050179
45522,via pietro nenni,1,2024,20241,2024,2024-06,2580.6652206154986
45529,via pietro nenni,2,2024,20242,,2024-09,2204.983691756272
45536,via pietro pomponazzi,1,2024,20241,2024,2024-06,1266.1208317884068
45538,via pietro pomponazzi,2,2024,20242,,2024-09,1097.623476702509
45540,via po,1,2024,20241,2024,2024-06,7492.222780867632
45549,via po,2,2024,20242,,2024-09,7827.369032258065
45558,via porrettana,1,2024,20241,2024,2024-06,3343.9373872203682
45597,via porrettana,2,2024,20242,,2024-09,3653.60890083632
45636,via prati di caprara,1,2024,20241,2024,2024-06,17198.262266716105
45648,via prati di caprara,2,2024,20242,,2024-09,15825.481093189965
45660,via quarto di sopra,1,2024,20241,2024,2024-06,1332.4711593128168
45667,via quarto di sopra,2,2024,20242,,2024-09,1674.299641577061
45674,via ravenna,1,2024,20241,2024,2024-06,462.3328451365715
45678,via ravenna,2,2024,20242,,2024-09,385.69032258064516
45682,via rialto,1,2024,20241,2024,2024-06,1411.9659992584354
45685,via rialto,2,2024,20242,,2024-09,1393.4874551971325
45688,via rimesse,1,2024,20241,2024,2024-06,4987.833432208627
45703,via rimesse,2,2024,20242,,2024-09,5242.775806451613
45718,via riva di reno,1,2024,20241,2024,2024-06,1867.8450246608888
45735,via riva di reno,2,2024,20242,,2024-09,632.7715949820789
45752,via rizzoli,1,2024,20241,2024,2024-06,1762.0118155975777
45753,via rizzoli,2,2024,20242,,2024-09,1044.603494623656
45754,via roberto ardigo',1,2024,20241,2024,2024-06,303.7782721542455
45755,via roberto ardigo',2,2024,20242,,2024-09,271.73870967741937
45756,via romolo amaseo,1,2024,20241,2024,2024-06,15859.599443826473
45758,via romolo amaseo,2,2024,20242,,2024-09,14894.901075268817
45760,via roncaglio,1,2024,20241,2024,2024-06,3528.342263008281
45774,via roncaglio,2,2024,20242,,2024-09,3612.812903225806
45788,via ruggero ruggeri,1,2024,20241,2024,2024-06,2858.8928840687186
45796,via ruggero ruggeri,2,2024,20242,,2024-09,636.3323476702509
45804,via s.anna,1,2024,20241,2024,2024-06,1598.3673433444567
45805,via s.anna,2,2024,20242,,2024-09,1450.9695340501792
45806,via s.donato,1,2024,20241,2024,2024-06,6838.650950846972
45807,via s.donato,2,2024,20242,,2024-09,6044.695161290322
45808,via s.felice,1,2024,20241,2024,2024-06,3153.9611296502285
45809,via s.felice,2,2024,20242,,2024-09,2125.1021505376343
45810,via s.isaia,1,2024,20241,2024,2024-06,1460.6645470275616
45811,via s.isaia,2,2024,20242,,2024-09,1466.0202508960574
45812,via s.mamolo,1,2024,20241,2024,2024-06,5182.177431714251
45813,via s.mamolo,2,2024,20242,,2024-09,4639.902777777777
45814,via s.nicolo' di villola,1,2024,20241,2024,2024-06,320.5227660363367
45815,via s.nicolo' di villola,2,2024,20242,,2024-09,269.621146953405
45816,via s.stefano,1,2024,20241,2024,2024-06,4662.852531619495
45817,via s.stefano,2,2024,20242,,2024-09,4682.288291517324
45818,via s.vitale,1,2024,20241,2024,2024-06,0.01075268817204301
45819,via s.vitale,2,2024,20242,,2024-09,267.8817204301075
45820,via sabotino,1,2024,20241,2024,2024-06,18253.97803423557
45829,via sabotino,2,2024,20242,,2024-09,16317.51953405018
45838,via san donato,1,2024,20241,2024,2024-06,4982.092201946902
45943,via san donato,2,2024,20242,,2024-09,4285.56335125448
46048,via santa barbara,1,2024,20241,2024,2024-06,1931.2838895068592
46056,via santa barbara,2,2024,20242,,2024-09,1689.076164874552
46064,via sante vincenzi,1,2024,20241,2024,2024-06,4487.561729081695
46084,via sante vincenzi,2,2024,20242,,2024-09,4810.874014336918
46104,via saragozza,1,2024,20241,2024,2024-06,6702.183818440241
46149,via saragozza,2,2024,20242,,2024-09,6153.8028673835115
46194,via sardegna,1,2024,20241,2024,2024-06,1583.0065968359906
46202,via sardegna,2,2024,20242,,2024-09,1421.670430107527
46210,via sebastiano serlio,1,2024,20241,2024,2024-06,2798.0444382647383
46217,via sebastiano serlio,2,2024,20242,,2024-09,2606.2555555555555
46224,via serena,1,2024,20241,2024,2024-06,565.6042238289457
46226,via serena,2,2024,20242,,2024-09,75.2171146953405
46228,via siepelunga,1,2024,20241,2024,2024-06,1655.595874016397
46244,via siepelunga,2,2024,20242,,2024-09,1434.9590800477897
46260,via simone dei crocefissi,1,2024,20241,2024,2024-06,9656.518390804596
46264,via simone dei crocefissi,2,2024,20242,,2024-09,9526.523566308244
46268,via spartaco,1,2024,20241,2024,2024-06,1301.65690273143
46279,via spartaco,2,2024,20242,,2024-09,218.02688172043008
46290,via stalingrado,1,2024,20241,2024,2024-06,11953.330566510487
46361,via stalingrado,2,2024,20242,,2024-09,8055.822971652004
46432,via tolmino,1,2024,20241,2024,2024-06,8575.826813743666
46439,via tolmino,2,2024,20242,,2024-09,7990.253405017921
46446,via tommaso martelli,1,2024,20241,2024,2024-06,5264.01325546904
46456,via tommaso martelli,2,2024,20242,,2024-09,5093.806810035842
46466,via torino,1,2024,20241,2024,2024-06,7039.954399950562
46471,via torino,2,2024,20242,,2024-09,5736.447849462365
46476,via toscana,1,2024,20241,2024,2024-06,7182.34107198882
46596,via toscana,2,2024,20242,,2024-09,6786.928784119107
46716,via ugo bassi,1,2024,20241,2024,2024-06,2736.344720986281
46726,via ugo bassi,2,2024,20242,,2024-09,425.1758064516129
46736,via ugo la malfa,1,2024,20241,2024,2024-06,1757.9128228896304
46740,via ugo la malfa,2,2024,20242,,2024-09,1583.695340501792
46744,via umberto terracini,1,2024,20241,2024,2024-06,16133.785771227289
46754,via umberto terracini,2,2024,20242,,2024-09,14154.406093189964
46764,via urbana,1,2024,20241,2024,2024-06,708.6654616240266
46768,via urbana,2,2024,20242,,2024-09,647.8926523297491
46772,via vallescura,1,2024,20241,2024,2024-06,45.1921146953405
46782,via vallescura,2,2024,20242,,2024-09,121.57544802867385
46792,via vasco de gama,1,2024,20241,2024,2024-06,2683.889012483006
46806,via vasco de gama,2,2024,20242,,2024-09,2108.8152329749105
46820,via vermena,1,2024,20241,2024,2024-06,1583.632412557162
46829,via vermena,2,2024,20242,,2024-09,1399.738888888889
46838,via vezza,1,2024,20241,2024,2024-06,1931.8263440860217
46845,via vezza,2,2024,20242,,2024-09,2148.699641577061
46852,via vittorio bigari,1,2024,20241,2024,2024-06,2764.158373501421
46856,via vittorio bigari,2,2024,20242,,2024-09,2328.4084229390683
46860,via vittorio bottego,1,2024,20241,2024,2024-06,217.96431219873935
46861,via vittorio bottego,2,2024,20242,,2024-09,187.6822580645161
46862,via vittorio veneto,1,2024,20241,2024,2024-06,4909.679876817863
46871,via vittorio veneto,2,2024,20242,,2024-09,2038.378972520908
46880,via william shakespeare,1,2024,20241,2024,2024-06,3537.0466305153877
46900,via william shakespeare,2,2024,20242,,2024-09,3298.536917562724
46920,via xxi aprile 1945,1,2024,20241,2024,2024-06,1375.8354838709677
46921,via xxi aprile 1945,2,2024,20242,,2024-09,5120.736379928315
46922,viale abramo lincoln,1,2024,20241,2024,2024-06,4236.842426770486
46945,viale abramo lincoln,2,2024,20242,,2024-09,3902.285663082437
46968,viale alcide de gasperi,1,2024,20241,2024,2024-06,14866.82503192848
46977,viale alcide de gasperi,2,2024,20242,,2024-09,16311.775627240144
46986,viale aldo moro,1,2024,20241,2024,2024-06,7207.863764264821
47001,viale aldo moro,2,2024,20242,,2024-09,2157.8262544802865
47016,viale alfredo oriani,1,2024,20241,2024,2024-06,1192.4232635026574
47026,viale alfredo oriani,2,2024,20242,,2024-09,1393.933781362007
47036,viale angelo masini,1,2024,20241,2024,2024-06,9718.462202859144
47050,viale angelo masini,2,2024,20242,,2024-09,9062.27159498208
47064,viale antonio aldini,1,2024,20241,2024,2024-06,12973.39690273143
47082,viale antonio aldini,2,2024,20242,,2024-09,11984.322688172042
47100,viale antonio silvani,1,2024,20241,2024,2024-06,11046.952207699913
47109,viale antonio silvani,2,2024,20242,,2024-09,10461.096729390682
47118,viale carlo berti pichat,1,2024,20241,2024,2024-06,10179.266961232644
47123,viale carlo berti pichat,2,2024,20242,,2024-09,10577.1722520908
47128,viale carlo pepoli,1,2024,20241,2024,2024-06,12460.92266304124
47142,viale carlo pepoli,2,2024,20242,,2024-09,11653.30394265233
47156,viale del risorgimento,1,2024,20241,2024,2024-06,823.788240019775
47159,viale del risorgimento,2,2024,20242,,2024-09,614.5763440860215
47162,viale della fiera,1,2024,20241,2024,2024-06,40.65326288468669
47167,viale della fiera,2,2024,20242,,2024-09,35.55143369175627
47172,viale della repubblica,1,2024,20241,2024,2024-06,3093.0464852923
47191,viale della repubblica,2,2024,20242,,2024-09,177.79171146953408
47210,viale enrico panzacchi,1,2024,20241,2024,2024-06,13779.770466155811
47219,viale enrico panzacchi,2,2024,20242,,2024-09,13015.647849462366
47228,viale europa,1,2024,20241,2024,2024-06,6618.866550625524
47246,viale europa,2,2024,20242,,2024-09,5645.063520509757
47264,viale felsina,1,2024,20241,2024,2024-06,4386.769707081942
47322,viale felsina,2,2024,20242,,2024-09,4172.153046594983
47380,viale gaetano salvemini,1,2024,20241,2024,2024-06,5303.754287833042
47405,viale gaetano salvemini,2,2024,20242,,2024-09,5438.432846902201
47430,viale gian battista ercolani,1,2024,20241,2024,2024-06,8162.288000556174
47431,viale gian battista ercolani,2,2024,20242,,2024-09,8541.218906810036
47432,viale giosue' carducci,1,2024,20241,2024,2024-06,12440.698861904173
47433,viale giosue' carducci,2,2024,20242,,2024-09,6863.0623058542415
47434,viale giovanni gozzadini,1,2024,20241,2024,2024-06,15829.405228031144
47445,viale giovanni gozzadini,2,2024,20242,,2024-09,13348.991218637993
47456,viale giovanni vicini,1,2024,20241,2024,2024-06,13764.180226177234
47467,viale giovanni vicini,2,2024,20242,,2024-09,12384.383870967742
47478,viale ilic uljanov lenin,1,2024,20241,2024,2024-06,12990.865588776156
47497,viale ilic uljanov lenin,2,2024,20242,,2024-09,11811.375716845878
47516,viale m. karamchand gandhi,1,2024,20241,2024,2024-06,11633.709469369258
47517,viale m. karamchand gandhi,2,2024,20242,,2024-09,7819.205336519316
47518,viale palmiro togliatti,1,2024,20241,2024,2024-06,18830.47747850345
47537,viale palmiro togliatti,2,2024,20242,,2024-09,15494.462519201226
47556,viale pietro pietramellara,1,2024,20241,2024,2024-06,11228.533723341438
47575,viale pietro pietramellara,2,2024,20242,,2024-09,9881.774591796098
47594,viale quirico filopanti,1,2024,20241,2024,2024-06,14373.735082190089
47602,viale quirico filopanti,2,2024,20242,,2024-09,13541.388530465949
47610,viale roma,1,2024,20241,2024,2024-06,15456.624341861329
47622,viale roma,2,2024,20242,,2024-09,14189.688799283154
47634,viale sandro pertini,1,2024,20241,2024,2024-06,18126.465684093437
47650,viale sandro pertini,2,2024,20242,,2024-09,16975.864814814817
47666,viale vladimir ilic uljanov lenin,1,2024,20241,2024,2024-06,14256.659351954848
47667,viale vladimir ilic uljanov lenin,2,2024,20242,,2024-09,12749.792353643968
47668,viale zagabria,1,2024,20241,2024,2024-06,1432.303646026449
47677,viale zagabria,2,2024,20242,,2024-09,1237.7636200716845
47686,largo bartolo nigrisoli,1,2025,20251,2025,2025-06,0.0
47695,largo card. giacomo lercaro,1,2025,20251,2025,2025-06,2709.5861239119304
47696,largo mariele ventre,1,2025,20251,2025,2025-06,11360.301766513056
47697,largo vittime lager nazisti,1,2025,20251,2025,2025-06,1120.1035202252945
47698,mura di porta galliera,1,2025,20251,2025,2025-06,1057.3814004096262
47699,nome via da istituire,1,2025,20251,2025,2025-06,1687.4922683051716
47700,p.le atleti azzurri d'italia,1,2025,20251,2025,2025-06,2978.800249615975
47701,passaggio a. marescalchi,1,2025,20251,2025,2025-06,650.0450204813109
47702,piazza adam mickiewicz,1,2025,20251,2025,2025-06,4353.15377624168
47708,piazza aldrovandi,1,2025,20251,2025,2025-06,1601.031835637481
47711,piazza belluno,1,2025,20251,2025,2025-06,1850.140431387609
47718,piazza della costituzione,1,2025,20251,2025,2025-06,568.7863543266769
47735,piazza delle medaglie d'oro,1,2025,20251,2025,2025-06,4046.2991679467486
47736,piazza di porta castiglione,1,2025,20251,2025,2025-06,1789.6391449052742
47750,piazza di porta s.isaia,1,2025,20251,2025,2025-06,1827.7555683563749
47751,piazza di porta s.mamolo,1,2025,20251,2025,2025-06,12289.46488095238
47752,piazza di porta s.vitale,1,2025,20251,2025,2025-06,16784.077649769584
47753,piazza malpighi,1,2025,20251,2025,2025-06,4568.300652841782
47762,piazza porta ravegnana,1,2025,20251,2025,2025-06,0.0
47763,piazza renzo imbeni,1,2025,20251,2025,2025-06,592.243049155146
47764,piazza trento e trieste,1,2025,20251,2025,2025-06,4392.503294077487
47780,piazza xx settembre,1,2025,20251,2025,2025-06,10475.187421061615
47781,strada maggiore,1,2025,20251,2025,2025-06,2295.8925413893157
47791,tangenziale casalecchio-san lazzaro,1,2025,20251,2025,2025-06,1148.9790706605222
47792,tangenziale san lazzaro-casalecchio,1,2025,20251,2025,2025-06,3141.254704301075
47793,via adige,1,2025,20251,2025,2025-06,1367.512275985663
47802,via adolfo de carolis,1,2025,20251,2025,2025-06,940.1980286738352
47814,via agucchi,1,2025,20251,2025,2025-06,11.053763440860216
47849,via alberelli,1,2025,20251,2025,2025-06,484.90445468509984
47853,via alberto calda,1,2025,20251,2025,2025-06,2344.625051203277
47861,via alberto dallolio,1,2025,20251,2025,2025-06,3529.3163338453664
47875,via alberto mario,1,2025,20251,2025,2025-06,2987.214736943164
47887,via alessandro guidotti,1,2025,20251,2025,2025-06,2145.592652329749
47892,via alessandro tiarini,1,2025,20251,2025,2025-06,3412.706298003072
47902,via alfonso lombardi,1,2025,20251,2025,2025-06,2036.384485407066
47905,via alfonso rubbiani,1,2025,20251,2025,2025-06,3811.2688556067587
47908,via alfonso torreggiani,1,2025,20251,2025,2025-06,1929.9623143881208
47910,via amedeo parmeggiani,1,2025,20251,2025,2025-06,3597.674263952893
47912,via amilcare ponchielli,1,2025,20251,2025,2025-06,2117.8738095238095
47921,via andrea costa,1,2025,20251,2025,2025-06,7848.5762704813105
47982,via antonio cavalieri ducati,1,2025,20251,2025,2025-06,7609.860074244752
47996,via antonio giuriolo,1,2025,20251,2025,2025-06,1453.4
47998,via antonio labriola,1,2025,20251,2025,2025-06,1061.0663338453662
48001,via antonio vivaldi,1,2025,20251,2025,2025-06,438.3238735279058
